Epoch,Train Loss,Validation Accuracy
1,0.7471079,0.5045230263157895
2,0.6861809,0.5020559210526315
3,0.65903586,0.5094572368421053
4,0.71104556,0.6245888157894737
5,0.6034508,0.6735197368421053
6,0.5509306,0.5308388157894737
7,0.5794095,0.7080592105263158
8,0.57524264,0.7060032894736842
9,0.5357119,0.71875
10,0.5709953,0.7446546052631579
11,0.51090854,0.6509046052631579
12,0.51508236,0.7717927631578947
13,0.529678,0.7783717105263158
14,0.41076875,0.7483552631578947
15,0.46476817,0.7195723684210527
16,0.41301343,0.7064144736842105
17,0.33061656,0.7680921052631579
18,0.3451361,0.813733552631579
19,0.24407145,0.8458059210526315
20,0.39325494,0.8367598684210527
21,0.24320386,0.8564967105263158
22,0.25357807,0.7931743421052632
23,0.15109918,0.8404605263157895
24,0.27455956,0.8626644736842105
25,0.20216438,0.852796052631579
26,0.22733414,0.8671875
27,0.3474924,0.837171052631579
28,0.18917254,0.8782894736842105
29,0.20741254,0.8519736842105263
30,0.3098975,0.8569078947368421
31,0.20350076,0.8482730263157895
32,0.062014244,0.7993421052631579
33,0.18125404,0.8569078947368421
34,0.12116516,0.8519736842105263
35,0.10418559,0.8067434210526315
36,0.06632662,0.8865131578947368
37,0.21531413,0.8865131578947368
38,0.035902303,0.8910361842105263
39,0.049304422,0.8799342105263158
40,0.080781035,0.8877467105263158
41,0.044631664,0.8725328947368421
42,0.029970497,0.8963815789473685
43,0.09765948,0.8910361842105263
44,0.032323536,0.8770559210526315
45,0.0041843993,0.8856907894736842
46,0.020573488,0.8951480263157895
47,0.027630446,0.891858552631579
48,0.088522285,0.8885690789473685
49,0.2567172,0.8902138157894737
50,0.01634158,0.8902138157894737
51,0.008777585,0.8943256578947368
52,0.09614348,0.8795230263157895
53,0.22661194,0.9000822368421053
54,0.008062102,0.8910361842105263
55,0.03032765,0.8935032894736842
56,0.014293787,0.8988486842105263
57,0.009141401,0.8412828947368421
58,0.0078101764,0.8795230263157895
59,0.010547573,0.8963815789473685
60,0.013456655,0.8869243421052632
61,0.0061346944,0.8556743421052632
62,0.023303468,0.890625
63,0.0022380108,0.8914473684210527
64,0.0055099544,0.8869243421052632
65,0.0014448626,0.8836348684210527
66,0.014860093,0.8881578947368421
67,0.013908251,0.8959703947368421
68,0.06650325,0.8856907894736842
69,0.04650129,0.8935032894736842
70,0.005876365,0.8873355263157895
71,0.049590282,0.9000822368421053
72,0.006769902,0.9025493421052632
73,5.506833e-05,0.9041940789473685
74,0.0019213427,0.899671052631579
75,0.0005766488,0.8926809210526315
76,0.00095200056,0.9033717105263158
77,0.04105554,0.897203947368421
78,0.0021080363,0.9041940789473685
79,0.07729096,0.8910361842105263
80,0.027488211,0.9124177631578947
81,4.912129e-05,0.891858552631579
82,0.0011703401,0.9017269736842105
83,0.0022728725,0.9033717105263158
