Epoch,Train Loss,Validation Accuracy
1,0.7865793,0.49712171052631576
2,0.8245749,0.5230263157894737
3,0.6302,0.5826480263157895
4,0.60170245,0.6435032894736842
5,0.56016845,0.6110197368421053
6,0.63790506,0.623766447368421
7,0.52835757,0.6936677631578947
8,0.54392374,0.5953947368421053
9,0.545705,0.7035361842105263
10,0.5069613,0.7351973684210527
11,0.51472056,0.7158717105263158
12,0.50583994,0.7532894736842105
13,0.5381129,0.7652138157894737
14,0.36301652,0.6973684210526315
15,0.4020675,0.6842105263157895
16,0.31219587,0.803453947368421
17,0.36499625,0.8087993421052632
18,0.39148375,0.8145559210526315
19,0.47549096,0.8285361842105263
20,0.4226811,0.8248355263157895
21,0.3159274,0.8396381578947368
22,0.31179363,0.829358552631579
23,0.20857108,0.8388157894736842
24,0.19113114,0.8507401315789473
25,0.20765068,0.8597861842105263
26,0.20127615,0.8544407894736842
27,0.31052583,0.8618421052631579
28,0.16467123,0.8700657894736842
29,0.12816712,0.8174342105263158
30,0.13671847,0.8408717105263158
31,0.142037,0.8729440789473685
32,0.11638863,0.8585526315789473
33,0.12320237,0.8754111842105263
34,0.08499659,0.8663651315789473
35,0.14006718,0.8861019736842105
36,0.14205626,0.84375
37,0.03814991,0.8824013157894737
38,0.04774624,0.8754111842105263
39,0.06927265,0.8861019736842105
40,0.035602257,0.8807565789473685
41,0.06949308,0.8778782894736842
42,0.07196281,0.8453947368421053
43,0.011883456,0.8898026315789473
44,0.051194005,0.8671875
45,0.016901772,0.8766447368421053
46,0.003232452,0.8922697368421053
47,0.04482596,0.8725328947368421
48,0.033148527,0.8926809210526315
49,0.025611239,0.8947368421052632
50,0.010355058,0.8655427631578947
51,0.04497632,0.891858552631579
52,0.088418454,0.8930921052631579
53,0.032698818,0.8832236842105263
54,0.010024791,0.8939144736842105
55,0.021576684,0.8490953947368421
56,0.00660734,0.868421052631579
57,0.0014092962,0.8955592105263158
58,0.0070667346,0.890625
59,0.002561684,0.8877467105263158
60,0.0014247072,0.8856907894736842
61,0.025097622,0.8828125
62,0.000793964,0.8634868421052632
63,0.0026157133,0.9037828947368421
64,0.00015113995,0.8844572368421053
65,0.051573493,0.9013157894736842
66,0.027255107,0.897203947368421
67,0.0015728482,0.8778782894736842
68,0.008402248,0.8947368421052632
69,1.5187051e-05,0.8984375
70,0.004010658,0.8881578947368421
71,0.00074351026,0.8914473684210527
72,0.0013481816,0.8885690789473685
73,0.009555296,0.8898026315789473
74,0.0018071169,0.8951480263157895
75,0.005201855,0.8807565789473685
76,0.022638675,0.8980263157894737
77,0.015079056,0.8959703947368421
78,0.003883008,0.8885690789473685
79,0.00035333037,0.8939144736842105
80,0.0019840284,0.8914473684210527
81,0.0004262588,0.9025493421052632
82,0.00050376484,0.9000822368421053
83,0.0026412797,0.884046052631579
84,0.00039619836,0.8984375
85,0.00023253734,0.8992598684210527
86,0.00059619074,0.90625
87,0.0006147639,0.8935032894736842
88,0.00028840767,0.8980263157894737
89,0.00059030124,0.9000822368421053
