Epoch,Train Loss,Validation Accuracy
1,0.7119637,0.5304276315789473
2,0.64277154,0.6356907894736842
3,0.650325,0.665296052631579
4,0.46589336,0.694078947368421
5,0.48272845,0.6636513157894737
6,0.449927,0.7294407894736842
7,0.5429535,0.7314967105263158
8,0.4670833,0.7627467105263158
9,0.29187635,0.7976973684210527
10,0.44894448,0.7298519736842105
11,0.42941228,0.7425986842105263
12,0.17485157,0.8441611842105263
13,0.22982585,0.8523848684210527
14,0.23272942,0.8018092105263158
15,0.16694312,0.8877467105263158
16,0.4518248,0.8556743421052632
17,0.19758466,0.8433388157894737
18,0.14416029,0.8712993421052632
19,0.1739559,0.8507401315789473
20,0.09272303,0.9017269736842105
21,0.079456724,0.891858552631579
22,0.049960185,0.920641447368421
23,0.11234969,0.9157072368421053
24,0.11562468,0.9144736842105263
25,0.221232,0.9226973684210527
26,0.2117082,0.9148848684210527
27,0.09162124,0.9247532894736842
28,0.076694384,0.9247532894736842
29,0.024663849,0.9288651315789473
30,0.0657039,0.9296875
31,0.067477554,0.9078947368421053
32,0.16201831,0.819078947368421
33,0.027434621,0.9194078947368421
34,0.03738805,0.8787006578947368
35,0.0084626265,0.8745888157894737
36,0.037699398,0.8984375
37,0.022377515,0.7290296052631579
38,0.07995964,0.5074013157894737
39,0.030506203,0.5859375
40,0.054747548,0.49588815789473684
41,0.01776196,0.4975328947368421
42,0.030238885,0.615953947368421
43,0.021911059,0.49712171052631576
44,0.00605822,0.49835526315789475
45,0.028688673,0.4979440789473684
46,0.021768685,0.555921052631579
47,0.032590874,0.6920230263157895
48,0.0054083397,0.5945723684210527
49,0.021890316,0.881578947368421
50,0.02228143,0.7845394736842105
51,0.0003381004,0.7290296052631579
52,0.038644753,0.49629934210526316
53,0.010345792,0.5226151315789473
54,0.011628938,0.5061677631578947
55,0.008626253,0.5579769736842105
56,0.001538423,0.6381578947368421
57,0.0076145073,0.5024671052631579
58,0.013670825,0.5
59,0.0016964952,0.6344572368421053
60,0.0011176586,0.4979440789473684
61,0.06852386,0.5016447368421053
62,0.0033950526,0.5
63,0.0016258192,0.5357730263157895
64,0.0140205575,0.5131578947368421
65,0.009048428,0.5020559210526315
66,0.013628704,0.5016447368421053
67,0.0008235055,0.5024671052631579
68,0.0052703638,0.5032894736842105
69,0.004659345,0.5
70,0.00028832105,0.5032894736842105
71,0.0016153476,0.8075657894736842
72,0.017763173,0.5004111842105263
73,0.002083978,0.4987664473684211
74,0.0055736657,0.501233552631579
75,0.01486436,0.5032894736842105
76,0.073679,0.5016447368421053
77,0.002483159,0.5008223684210527
78,0.00021305983,0.501233552631579
79,0.025023878,0.5028782894736842
80,0.00040848795,0.5069901315789473
81,0.002530276,0.501233552631579
82,0.001089127,0.5024671052631579
83,0.00195665,0.5016447368421053
84,0.0020649347,0.5041118421052632
85,0.02126434,0.5020559210526315
86,0.00012899625,0.5016447368421053
87,0.026452608,0.5098684210526315
88,0.00955654,0.5028782894736842
89,0.0023266526,0.5160361842105263
90,0.0004845914,0.5016447368421053
91,0.024591202,0.5008223684210527
92,0.0008510526,0.5020559210526315
93,0.0058350908,0.4995888157894737
94,9.346052e-05,0.5024671052631579
95,9.316129e-05,0.501233552631579
96,0.00068455667,0.5020559210526315
97,0.012982321,0.5016447368421053
98,0.001000112,0.5419407894736842
99,0.00033479155,0.5016447368421053
100,0.0008808261,0.5028782894736842
101,0.0035369364,0.5028782894736842
102,0.0063322624,0.4967105263157895
103,0.0004546272,0.516858552631579
104,0.00028217895,0.5032894736842105
105,0.05422587,0.5004111842105263
106,0.00061181415,0.5004111842105263
107,0.007190605,0.5061677631578947
108,0.00060142553,0.5032894736842105
109,0.00090501894,0.5032894736842105
110,0.00024375829,0.5016447368421053
111,0.0410169,0.49917763157894735
112,0.0071715107,0.5567434210526315
113,0.0004094659,0.5032894736842105
114,0.009925599,0.5028782894736842
115,0.018630609,0.5185032894736842
116,0.012370803,0.5016447368421053
117,0.00021689474,0.5037006578947368
118,0.0001803206,0.501233552631579
119,0.0021220124,0.49835526315789475
120,0.00087099866,0.5020559210526315
121,0.0001048846,0.4995888157894737
122,8.432841e-05,0.5008223684210527
123,0.0037743514,0.5004111842105263
124,0.009783778,0.5020559210526315
125,0.0009014608,0.5024671052631579
126,0.0011964352,0.5028782894736842
127,0.0064752195,0.5032894736842105
128,0.0003236154,0.5008223684210527
129,0.0046309675,0.5024671052631579
130,0.00875152,0.5020559210526315
131,0.016623504,0.5041118421052632
132,0.010240731,0.5008223684210527
133,0.051721565,0.5859375
134,0.0007484808,0.501233552631579
135,0.00023406533,0.501233552631579
136,0.0027236838,0.5
137,0.016957534,0.5020559210526315
138,6.961199e-05,0.5037006578947368
139,0.02535655,0.5283717105263158
140,0.0032314672,0.5008223684210527
141,0.00019660326,0.5888157894736842
142,0.058769688,0.5016447368421053
143,0.000102101156,0.5008223684210527
144,0.00026559268,0.5037006578947368
145,0.009847719,0.5024671052631579
146,0.0012097283,0.5024671052631579
147,3.8188868e-05,0.5045230263157895
148,0.0003610275,0.5016447368421053
149,3.1478485e-05,0.501233552631579
150,0.041048124,0.5028782894736842
151,0.00012977616,0.5016447368421053
152,6.313353e-05,0.5008223684210527
153,0.00047340622,0.5
154,0.009831162,0.5004111842105263
