Epoch,Train Loss,Validation Accuracy
1,0.782398,0.5953733766233766
2,0.69293743,0.5503246753246753
3,0.64755034,0.6160714285714286
4,0.6092537,0.643262987012987
5,0.5634512,0.7183441558441559
6,0.5651104,0.7349837662337663
7,0.42539862,0.7479707792207793
8,0.36715657,0.7378246753246753
9,0.41021132,0.7719155844155844
10,0.26439598,0.7897727272727273
11,0.26722336,0.8120941558441559
12,0.45679778,0.7999188311688312
13,0.518673,0.8076298701298701
14,0.49415585,0.8352272727272727
15,0.13293208,0.8153409090909091
16,0.24951005,0.8262987012987013
17,0.18936816,0.838474025974026
18,0.2234737,0.8068181818181818
19,0.38148072,0.8198051948051948
20,0.21676995,0.8530844155844156
21,0.31003267,0.775974025974026
22,0.2758578,0.8287337662337663
23,0.17306508,0.8417207792207793
24,0.19074894,0.8457792207792207
25,0.16406983,0.846185064935065
26,0.07396048,0.8530844155844156
27,0.06318108,0.8494318181818182
28,0.021146052,0.8405032467532467
29,0.070329875,0.8287337662337663
30,0.14104463,0.8400974025974026
31,0.004143961,0.8486201298701299
32,0.0031462586,0.8510551948051948
33,0.019326024,0.8421266233766234
34,0.0042179455,0.8441558441558441
35,0.010616244,0.8409090909090909
36,0.011765381,0.8469967532467533
37,0.02179352,0.8640422077922078
38,0.03210193,0.8603896103896104
39,0.020114973,0.8603896103896104
40,0.020085609,0.859172077922078
41,0.03425944,0.8587662337662337
42,0.0025210863,0.8583603896103896
43,0.046287876,0.8668831168831169
44,0.0014080113,0.8498376623376623
45,0.021639854,0.8453733766233766
46,0.011496605,0.8445616883116883
47,0.00063486357,0.8579545454545454
48,0.042492017,0.84375
49,0.0016326095,0.8599837662337663
50,0.008065701,0.8640422077922078
51,0.0029606512,0.8628246753246753
52,0.023239104,0.872564935064935
53,0.0017774593,0.862012987012987
54,0.00020561836,0.8599837662337663
55,0.00017193769,0.8510551948051948
56,0.0036247363,0.859577922077922
57,0.00024789432,0.8693181818181818
58,0.002640538,0.8681006493506493
59,0.02206578,0.8603896103896104
60,7.372058e-05,0.864448051948052
61,0.0014137131,0.8729707792207793
62,0.00017212368,0.8636363636363636
63,0.07166782,0.864448051948052
64,0.0018687542,0.869724025974026
65,0.0011787539,0.8693181818181818
66,0.000508752,0.8652597402597403
67,0.0061720316,0.8563311688311688
68,0.00045111863,0.8693181818181818
69,0.0065489397,0.8636363636363636
70,0.00054873555,0.8510551948051948
71,0.0067539182,0.8587662337662337
72,0.000505956,0.8705357142857143
73,0.0063647674,0.864448051948052
74,0.028305018,0.8656655844155844
75,1.8998178e-05,0.8713474025974026
76,0.006581849,0.8729707792207793
77,0.0009044382,0.8713474025974026
78,0.005502078,0.8729707792207793
79,0.00081491,0.8717532467532467
80,0.002105859,0.8632305194805194
81,0.0002282693,0.8701298701298701
82,0.00018970773,0.8741883116883117
83,0.0005480791,0.8668831168831169
84,0.00023961137,0.8652597402597403
85,0.000104983585,0.8693181818181818
86,9.532619e-05,0.862012987012987
87,0.002189536,0.8660714285714286
88,0.00010312325,0.8612012987012987
89,0.00052078796,0.8628246753246753
90,8.045336e-06,0.8571428571428571
91,1.6159725e-05,0.8713474025974026
92,1.7497034e-05,0.8713474025974026
93,8.172996e-05,0.8652597402597403
94,0.0002989921,0.8701298701298701
95,0.32170197,0.8599837662337663
96,0.0017919414,0.8681006493506493
97,0.0010290357,0.8668831168831169
98,1.789052e-05,0.8583603896103896
